record_id,craft_cluster,state,craft_category,material,production_days,artisan_experience_years,raw_material_cost_inr,daily_wage_rate_inr,labor_cost_inr,cost_floor_inr,fair_trade_price_inr,gi_tagged,dye_type,seasonal_quarter,festive_multiplier,market_clearing_price_inr,demand_score,units_sold_monthly,buyer_rating
KS-CRAFT-0534,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,3,38,926.67,520.0,1560.0,2486.67,3108.34,1,Natural Plant Extracts (Haldi/Neel),Q4 (Oct-Dec),1.45,6492.19,100.0,18,4.76
KS-CRAFT-0535,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,12,34,4648.49,750.0,9000.0,13648.49,17060.61,1,Walnut Hull & Saffron Tint,Q4 (Oct-Dec),1.45,32550.6,100.0,23,5.0
KS-CRAFT-0536,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",3,20,687.08,580.0,1740.0,2427.08,3033.85,1,Copper Oxide Green Glaze,Q4 (Oct-Dec),1.45,5475.39,100.0,23,4.6
KS-CRAFT-0537,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,8,22,2287.67,560.0,4480.0,6767.67,8459.59,1,Natural Unbleached Wool Hues,Q1 (Jan-Mar),1.1,12065.87,86.0,22,4.89
KS-CRAFT-0538,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,24,32,9321.64,750.0,18000.0,27321.64,34152.05,1,Walnut Hull & Saffron Tint,Q3 (Jul-Sep),1.15,51745.23,90.1,22,4.97
KS-CRAFT-0539,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,4,5,1087.57,560.0,2240.0,3327.57,4159.46,1,Vegetable Dye Borders,Q4 (Oct-Dec),1.45,7027.59,100.0,20,4.85
KS-CRAFT-0540,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,3,37,2132.75,560.0,1680.0,3812.75,4765.94,1,Natural Unbleached Wool Hues,Q1 (Jan-Mar),1.1,7205.03,85.1,21,4.83
KS-CRAFT-0541,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,20,23,6388.14,750.0,15000.0,21388.14,26735.17,1,Walnut Hull & Saffron Tint,Q3 (Jul-Sep),1.15,39132.14,88.8,21,5.0
KS-CRAFT-0542,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",2,34,991.64,580.0,1160.0,2151.64,2689.55,1,Copper Oxide Green Glaze,Q2 (Apr-Jun),0.95,3350.16,83.5,18,4.55
KS-CRAFT-0543,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,7,25,474.74,520.0,3640.0,4114.74,5143.42,0,Natural Plant Extracts (Haldi/Neel),Q4 (Oct-Dec),1.45,8336.42,96.9,22,4.62
KS-CRAFT-0544,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,12,24,3998.36,620.0,7440.0,11438.36,14297.95,1,Vegetable Dye Blend,Q4 (Oct-Dec),1.45,27246.62,100.0,23,4.9
KS-CRAFT-0545,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,2,36,670.53,520.0,1040.0,1710.53,2138.16,1,Natural Plant Extracts (Haldi/Neel),Q2 (Apr-Jun),0.95,2809.22,82.4,16,4.73
KS-CRAFT-0546,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,9,17,1725.07,540.0,4860.0,6585.07,8231.34,1,Natural Beeswax Patina,Q2 (Apr-Jun),0.95,10258.4,83.2,17,4.46
KS-CRAFT-0547,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,6,33,1756.02,560.0,3360.0,5116.02,6395.03,1,Natural Unbleached Wool Hues,Q1 (Jan-Mar),1.1,9473.94,86.7,19,4.65
KS-CRAFT-0548,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",3,18,862.17,580.0,1740.0,2602.17,3252.71,1,Cobalt Oxide Blue Glaze,Q2 (Apr-Jun),0.95,3724.64,80.2,15,4.56
KS-CRAFT-0549,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,21,11,8905.73,750.0,15750.0,24655.73,30819.66,1,Pure Natural Cashmere,Q1 (Jan-Mar),1.1,40246.6,94.9,22,4.98
KS-CRAFT-0550,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,9,24,3522.93,680.0,6120.0,9642.93,12053.66,1,Vegetable Dye Blend,Q1 (Jan-Mar),1.1,17121.86,87.1,22,4.79
KS-CRAFT-0551,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,9,6,2297.95,540.0,4860.0,7157.95,8947.44,1,Oxidized Brass Finish,Q1 (Jan-Mar),1.1,12226.95,85.0,17,4.6
KS-CRAFT-0552,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,4,7,1572.26,600.0,2400.0,3972.26,4965.33,1,16-Stage Natural Indigo & Madder,Q3 (Jul-Sep),1.15,6618.69,91.9,20,4.71
KS-CRAFT-0553,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,14,20,7544.41,750.0,10500.0,18044.41,22555.51,1,Pure Natural Cashmere,Q2 (Apr-Jun),0.95,26773.07,72.3,15,4.92
KS-CRAFT-0554,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,5,37,1180.81,540.0,2700.0,3880.81,4851.01,1,Black Oxide Patina,Q1 (Jan-Mar),1.1,7432.46,93.9,24,4.65
KS-CRAFT-0555,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,12,28,2575.43,620.0,7440.0,10015.43,12519.29,1,Vegetable Dye Blend,Q2 (Apr-Jun),0.95,16462.59,72.5,13,4.78
KS-CRAFT-0556,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,3,36,1087.49,520.0,1560.0,2647.49,3309.36,0,Natural Plant Extracts (Haldi/Neel),Q4 (Oct-Dec),1.45,5601.82,100.0,22,4.58
KS-CRAFT-0557,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,6,4,1706.56,600.0,3600.0,5306.56,6633.2,1,16-Stage Natural Indigo & Madder,Q4 (Oct-Dec),1.45,10855.66,100.0,25,4.68
KS-CRAFT-0558,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,7,23,1114.19,600.0,4200.0,5314.19,6642.74,1,Pomegranate Rind Extract,Q4 (Oct-Dec),1.45,12422.24,100.0,25,4.63
KS-CRAFT-0559,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,4,21,510.33,650.0,2600.0,3110.33,3887.91,1,Organic Turmeric & Indigo Lacquer,Q2 (Apr-Jun),0.95,4575.42,75.2,19,4.8
KS-CRAFT-0560,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,3,12,1175.89,520.0,1560.0,2735.89,3419.86,1,Natural Plant Extracts (Haldi/Neel),Q3 (Jul-Sep),1.15,4622.09,91.7,17,4.62
KS-CRAFT-0561,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,6,23,936.42,520.0,3120.0,4056.42,5070.52,0,Natural Plant Extracts (Haldi/Neel),Q2 (Apr-Jun),0.95,5356.4,68.5,13,4.63
KS-CRAFT-0562,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,10,32,3198.15,680.0,6800.0,9998.15,12497.69,0,Natural Indigo/Madder,Q4 (Oct-Dec),1.45,20189.3,100.0,26,4.73
KS-CRAFT-0563,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,3,12,928.72,650.0,1950.0,2878.72,3598.4,1,Natural Vegetable Resins,Q4 (Oct-Dec),1.45,6321.35,100.0,22,4.66
KS-CRAFT-0564,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,4,17,427.28,540.0,2160.0,2587.28,3234.1,1,Charcoal Forge Oxidation,Q1 (Jan-Mar),1.1,4406.2,91.5,17,4.58
KS-CRAFT-0565,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,1,31,308.51,650.0,650.0,958.51,1198.14,1,Organic Turmeric & Indigo Lacquer,Q2 (Apr-Jun),0.95,1598.92,76.6,16,4.8
KS-CRAFT-0566,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,7,12,797.17,540.0,3780.0,4577.17,5721.46,1,Black Oxide Patina,Q1 (Jan-Mar),1.1,7648.61,88.4,17,4.54
KS-CRAFT-0567,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,4,31,2110.14,560.0,2240.0,4350.14,5437.68,1,Vegetable Dye Borders,Q1 (Jan-Mar),1.1,8265.58,87.3,21,4.89
KS-CRAFT-0568,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",3,8,1410.84,580.0,1740.0,3150.84,3938.55,1,Copper Oxide Green Glaze,Q4 (Oct-Dec),1.45,6881.2,100.0,26,4.47
KS-CRAFT-0569,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,9,20,4562.88,750.0,6750.0,11312.88,14141.1,1,Pure Natural Cashmere,Q4 (Oct-Dec),1.45,26743.04,100.0,18,4.85
KS-CRAFT-0570,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",6,22,1014.17,580.0,3480.0,4494.17,5617.71,1,Copper Oxide Green Glaze,Q3 (Jul-Sep),1.15,8324.26,97.2,19,4.65
KS-CRAFT-0571,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,4,33,1160.42,520.0,2080.0,3240.42,4050.53,1,Organic Mineral Pigments,Q3 (Jul-Sep),1.15,6251.41,94.0,22,4.61
KS-CRAFT-0572,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,12,7,6475.63,620.0,7440.0,13915.63,17394.54,1,Vegetable Dye Blend,Q3 (Jul-Sep),1.15,24240.54,94.9,24,4.91
KS-CRAFT-0573,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,5,4,1722.55,560.0,2800.0,4522.55,5653.19,1,Natural Unbleached Wool Hues,Q1 (Jan-Mar),1.1,7426.82,85.4,18,4.82
KS-CRAFT-0574,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,3,29,1009.01,600.0,1800.0,2809.01,3511.26,1,Pomegranate Rind Extract,Q2 (Apr-Jun),0.95,4237.98,75.3,17,4.57
KS-CRAFT-0575,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,5,13,2037.65,540.0,2700.0,4737.65,5922.06,1,Oxidized Brass Finish,Q2 (Apr-Jun),0.95,7184.49,80.4,16,4.62
KS-CRAFT-0576,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,7,12,1470.07,600.0,4200.0,5670.07,7087.59,1,Pomegranate Rind Extract,Q1 (Jan-Mar),1.1,9478.1,89.9,18,4.78
KS-CRAFT-0577,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,7,15,4364.55,620.0,4340.0,8704.55,10880.69,1,Metallic Zari & Organic Dip,Q2 (Apr-Jun),0.95,12800.86,83.4,15,4.78
KS-CRAFT-0578,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,8,26,2010.09,680.0,5440.0,7450.09,9312.61,1,Vegetable Dye Blend,Q4 (Oct-Dec),1.45,18406.87,100.0,24,4.74
KS-CRAFT-0579,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,1,12,405.65,650.0,650.0,1055.65,1319.56,1,Natural Vegetable Resins,Q1 (Jan-Mar),1.1,1720.8,85.2,15,4.82
KS-CRAFT-0580,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,5,30,5531.18,620.0,3100.0,8631.18,10788.98,1,Metallic Zari & Organic Dip,Q1 (Jan-Mar),1.1,15118.93,92.1,21,4.87
KS-CRAFT-0581,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,1,3,461.15,650.0,650.0,1111.15,1388.94,1,Organic Turmeric & Indigo Lacquer,Q1 (Jan-Mar),1.1,1876.12,86.2,22,4.7
KS-CRAFT-0582,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,3,20,818.34,600.0,1800.0,2618.34,3272.93,0,Pomegranate Rind Extract,Q1 (Jan-Mar),1.1,3941.32,83.1,20,4.7
KS-CRAFT-0583,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,2,3,1301.55,540.0,1080.0,2381.55,2976.94,1,Charcoal Forge Oxidation,Q1 (Jan-Mar),1.1,4038.0,85.8,21,4.45
KS-CRAFT-0584,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,13,33,5860.58,620.0,8060.0,13920.58,17400.72,1,Metallic Zari & Organic Dip,Q2 (Apr-Jun),0.95,22234.83,83.9,16,4.84
KS-CRAFT-0585,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",3,29,1041.39,580.0,1740.0,2781.39,3476.74,1,Copper Oxide Green Glaze,Q4 (Oct-Dec),1.45,6454.63,100.0,18,4.64
KS-CRAFT-0586,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,1,10,479.68,650.0,650.0,1129.68,1412.1,1,Natural Vegetable Resins,Q1 (Jan-Mar),1.1,1913.21,87.6,23,4.76
KS-CRAFT-0587,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,4,30,1483.46,540.0,2160.0,3643.46,4554.32,1,Charcoal Forge Oxidation,Q4 (Oct-Dec),1.45,9165.57,100.0,26,4.54
KS-CRAFT-0588,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,4,36,2230.56,680.0,2720.0,4950.56,6188.2,1,Natural Indigo/Madder,Q4 (Oct-Dec),1.45,11834.33,100.0,23,4.89
KS-CRAFT-0589,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,4,24,1177.69,520.0,2080.0,3257.69,4072.11,1,Organic Mineral Pigments,Q1 (Jan-Mar),1.1,5609.42,94.4,22,4.62
KS-CRAFT-0590,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,19,28,7882.92,750.0,14250.0,22132.92,27666.15,0,Pure Natural Cashmere,Q3 (Jul-Sep),1.15,35354.04,81.4,15,4.92
KS-CRAFT-0591,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,4,6,1089.25,540.0,2160.0,3249.25,4061.56,1,Oxidized Brass Finish,Q2 (Apr-Jun),0.95,4697.48,84.1,17,4.62
KS-CRAFT-0592,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,6,7,860.91,520.0,3120.0,3980.91,4976.14,1,Organic Mineral Pigments,Q3 (Jul-Sep),1.15,7078.78,90.2,21,4.67
KS-CRAFT-0593,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,5,5,632.63,650.0,3250.0,3882.63,4853.29,0,Organic Turmeric & Indigo Lacquer,Q3 (Jul-Sep),1.15,5711.45,79.6,16,4.76
KS-CRAFT-0594,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,7,13,3500.22,680.0,4760.0,8260.22,10325.27,1,Natural Indigo/Madder,Q2 (Apr-Jun),0.95,11908.41,76.5,18,4.79
KS-CRAFT-0595,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,6,13,1812.06,560.0,3360.0,5172.06,6465.08,1,Vegetable Dye Borders,Q4 (Oct-Dec),1.45,11324.41,100.0,21,4.82
KS-CRAFT-0596,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,1,5,269.7,650.0,650.0,919.7,1149.62,1,Natural Vegetable Resins,Q3 (Jul-Sep),1.15,1550.41,97.2,17,4.87
KS-CRAFT-0597,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,3,25,1242.22,600.0,1800.0,3042.22,3802.77,1,16-Stage Natural Indigo & Madder,Q4 (Oct-Dec),1.45,7320.12,100.0,23,4.7
KS-CRAFT-0598,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,6,4,3651.66,620.0,3720.0,7371.66,9214.58,1,Metallic Zari & Organic Dip,Q3 (Jul-Sep),1.15,12505.72,98.8,22,4.98
KS-CRAFT-0599,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,4,23,661.59,650.0,2600.0,3261.59,4076.99,1,Natural Vegetable Resins,Q1 (Jan-Mar),1.1,5705.88,84.8,18,4.82
KS-CRAFT-0600,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,11,24,1855.26,540.0,5940.0,7795.26,9744.08,1,Oxidized Brass Finish,Q3 (Jul-Sep),1.15,14380.01,93.2,20,4.66
KS-CRAFT-0601,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,9,22,3340.17,620.0,5580.0,8920.17,11150.21,0,Vegetable Dye Blend,Q2 (Apr-Jun),0.95,12233.62,69.6,18,4.93
KS-CRAFT-0602,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,25,7,7699.96,750.0,18750.0,26449.96,33062.45,1,Pure Natural Cashmere,Q1 (Jan-Mar),1.1,43405.17,88.1,16,5.0
KS-CRAFT-0603,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,5,23,1129.8,540.0,2700.0,3829.8,4787.25,1,Black Oxide Patina,Q3 (Jul-Sep),1.15,6954.22,94.3,22,4.59
KS-CRAFT-0604,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,10,32,1753.68,680.0,6800.0,8553.68,10692.1,1,Vegetable Dye Blend,Q2 (Apr-Jun),0.95,14274.54,80.9,14,4.7
KS-CRAFT-0605,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,4,22,1070.85,560.0,2240.0,3310.85,4138.56,1,Vegetable Dye Borders,Q2 (Apr-Jun),0.95,4977.9,82.3,15,4.7
KS-CRAFT-0606,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",4,19,1192.95,580.0,2320.0,3512.95,4391.19,1,Cobalt Oxide Blue Glaze,Q3 (Jul-Sep),1.15,6362.78,89.1,17,4.51
KS-CRAFT-0607,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,4,30,641.88,650.0,2600.0,3241.88,4052.35,1,Organic Turmeric & Indigo Lacquer,Q4 (Oct-Dec),1.45,7617.02,100.0,18,4.85
KS-CRAFT-0608,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,1,34,924.65,650.0,650.0,1574.65,1968.31,1,Organic Turmeric & Indigo Lacquer,Q2 (Apr-Jun),0.95,2631.57,72.6,16,4.87
KS-CRAFT-0609,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",2,11,906.43,580.0,1160.0,2066.43,2583.04,1,Cobalt Oxide Blue Glaze,Q3 (Jul-Sep),1.15,3647.91,98.4,25,4.68
KS-CRAFT-0610,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,1,10,416.65,650.0,650.0,1066.65,1333.31,1,Natural Vegetable Resins,Q4 (Oct-Dec),1.45,2317.95,100.0,21,4.84
KS-CRAFT-0611,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,7,14,1174.13,540.0,3780.0,4954.13,6192.66,1,Oxidized Brass Finish,Q4 (Oct-Dec),1.45,11092.72,100.0,23,4.57
KS-CRAFT-0612,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,5,33,1418.62,600.0,3000.0,4418.62,5523.27,1,Pomegranate Rind Extract,Q1 (Jan-Mar),1.1,8530.03,95.7,20,4.73
KS-CRAFT-0613,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,5,6,274.37,650.0,3250.0,3524.37,4405.46,1,Organic Turmeric & Indigo Lacquer,Q1 (Jan-Mar),1.1,5655.7,88.6,20,4.83
KS-CRAFT-0614,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,12,28,3870.43,620.0,7440.0,11310.43,14138.04,0,Vegetable Dye Blend,Q2 (Apr-Jun),0.95,15159.74,73.7,18,4.82
KS-CRAFT-0615,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,7,29,585.47,520.0,3640.0,4225.47,5281.84,1,Organic Mineral Pigments,Q4 (Oct-Dec),1.45,10554.94,100.0,26,4.67
KS-CRAFT-0616,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",5,9,1458.28,580.0,2900.0,4358.28,5447.85,1,Copper Oxide Green Glaze,Q3 (Jul-Sep),1.15,7609.06,92.1,21,4.65
KS-CRAFT-0617,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,8,6,641.03,600.0,4800.0,5441.03,6801.29,1,16-Stage Natural Indigo & Madder,Q4 (Oct-Dec),1.45,11950.24,100.0,18,4.65
KS-CRAFT-0618,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,5,13,307.56,650.0,3250.0,3557.56,4446.95,1,Organic Turmeric & Indigo Lacquer,Q3 (Jul-Sep),1.15,6543.31,96.5,23,4.73
KS-CRAFT-0619,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,5,23,1112.26,560.0,2800.0,3912.26,4890.33,1,Natural Unbleached Wool Hues,Q2 (Apr-Jun),0.95,5769.09,76.3,16,4.74
KS-CRAFT-0620,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,7,38,13507.04,750.0,5250.0,18757.04,23446.3,1,Walnut Hull & Saffron Tint,Q2 (Apr-Jun),0.95,32026.91,84.1,16,4.98
KS-CRAFT-0621,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,5,19,856.2,520.0,2600.0,3456.2,4320.25,1,Organic Mineral Pigments,Q1 (Jan-Mar),1.1,5846.74,90.9,16,4.68
KS-CRAFT-0622,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,3,16,1204.07,560.0,1680.0,2884.07,3605.09,1,Vegetable Dye Borders,Q4 (Oct-Dec),1.45,6419.67,100.0,18,4.86
KS-CRAFT-0623,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,16,15,11403.73,750.0,12000.0,23403.73,29254.66,1,Pure Natural Cashmere,Q2 (Apr-Jun),0.95,35706.19,71.8,18,4.86
KS-CRAFT-0624,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,5,32,1849.23,560.0,2800.0,4649.23,5811.54,1,Vegetable Dye Borders,Q2 (Apr-Jun),0.95,7168.47,75.7,18,4.82
KS-CRAFT-0625,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",6,9,744.66,580.0,3480.0,4224.66,5280.82,1,Cobalt Oxide Blue Glaze,Q4 (Oct-Dec),1.45,9140.25,100.0,25,4.7
KS-CRAFT-0626,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,7,27,6909.74,750.0,5250.0,12159.74,15199.67,1,Pure Natural Cashmere,Q1 (Jan-Mar),1.1,22415.29,85.3,21,4.81
KS-CRAFT-0627,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,3,24,753.37,520.0,1560.0,2313.37,2891.71,1,Natural Plant Extracts (Haldi/Neel),Q3 (Jul-Sep),1.15,4150.27,96.8,20,4.62
KS-CRAFT-0628,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,4,20,1348.82,600.0,2400.0,3748.82,4686.03,1,Pomegranate Rind Extract,Q1 (Jan-Mar),1.1,6444.27,95.0,22,4.74
KS-CRAFT-0629,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,4,23,874.87,650.0,2600.0,3474.87,4343.59,1,Natural Vegetable Resins,Q3 (Jul-Sep),1.15,6637.94,89.5,22,4.81
KS-CRAFT-0630,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,4,17,1067.52,560.0,2240.0,3307.52,4134.4,1,Vegetable Dye Borders,Q1 (Jan-Mar),1.1,5595.25,92.7,20,4.9
KS-CRAFT-0631,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,6,38,1441.74,560.0,3360.0,4801.74,6002.17,1,Vegetable Dye Borders,Q1 (Jan-Mar),1.1,8775.59,92.9,17,4.74
KS-CRAFT-0632,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,6,35,2486.41,540.0,3240.0,5726.41,7158.01,1,Natural Beeswax Patina,Q3 (Jul-Sep),1.15,11327.26,100.0,22,4.59
KS-CRAFT-0633,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",3,9,1333.49,580.0,1740.0,3073.49,3841.86,1,Cobalt Oxide Blue Glaze,Q1 (Jan-Mar),1.1,5019.88,96.3,18,4.54
KS-CRAFT-0634,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,7,32,2324.16,620.0,4340.0,6664.16,8330.2,1,Vegetable Dye Blend,Q3 (Jul-Sep),1.15,12848.44,100.0,23,4.75
KS-CRAFT-0635,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,8,11,3663.29,680.0,5440.0,9103.29,11379.11,1,Natural Indigo/Madder,Q4 (Oct-Dec),1.45,20822.12,100.0,24,4.84
KS-CRAFT-0636,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,2,14,838.74,540.0,1080.0,1918.74,2398.43,1,Black Oxide Patina,Q4 (Oct-Dec),1.45,4146.33,100.0,19,4.64
KS-CRAFT-0637,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,1,30,458.98,650.0,650.0,1108.98,1386.22,1,Natural Vegetable Resins,Q2 (Apr-Jun),0.95,1829.34,79.3,16,4.67
KS-CRAFT-0638,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,6,27,1268.16,600.0,3600.0,4868.16,6085.2,1,Pomegranate Rind Extract,Q2 (Apr-Jun),0.95,7311.83,77.0,16,4.6
KS-CRAFT-0639,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",2,32,1040.34,580.0,1160.0,2200.34,2750.43,1,Cobalt Oxide Blue Glaze,Q1 (Jan-Mar),1.1,4250.16,90.4,21,4.47
